"state","date","cum.v1.case","cum.v2.case","cum.v1.death","cum.v2.death"
"New York","2021-12-05",4967071.13636364,10832522.6549652,4967071.13636364,10832522.6549652
"New York","2021-12-06",4977970.05681818,10881806.5323449,4977970.05681818,10881806.5323449
"New York","2021-12-07",4998588.97727273,11068590.4097245,4998588.97727273,11068590.4097245
"New York","2021-12-08",5019347.10227273,11173059.5812219,5019347.10227273,11173059.5812219
"New York","2021-12-09",4982979.84265734,11339945.586575,4982979.84265734,11339945.586575
"New York","2021-12-10",4947712.58304196,11420256.5919281,4947712.58304196,11420256.5919281
"New York","2021-12-11",4914045.32342657,11628167.5972813,4914045.32342657,11628167.5972813
"New York","2021-12-12",4897378.06381119,11794616.2837938,4897378.06381119,11794616.2837938
"New York","2021-12-13",4887645.34965035,11915164.9703064,4887645.34965035,11915164.9703064
"New York","2021-12-14",4926892.63548951,12108513.6568189,4926892.63548951,12108513.6568189
"New York","2021-12-15",4918439.92132867,12244563.6253828,4918439.92132867,12244563.6253828
"New York","2021-12-16",4930165.79023993,12417003.5939466,4930165.79023993,12417003.5939466
"New York","2021-12-17",4906541.65915119,12593243.5625104,4906541.65915119,12593243.5625104
"New York","2021-12-18",4913917.52806246,12804983.5310743,4913917.52806246,12804983.5310743
"New York","2021-12-19",4931493.39697372,12911903.4996381,4931493.39697372,12911903.4996381
"New York","2021-12-20",4940069.26588498,12994898.468202,4940069.26588498,12994898.468202
"New York","2021-12-21",4976045.13479624,13124393.4367658,4976045.13479624,13124393.4367658
"New York","2021-12-22",4977831.0037075,13291535.0719963,4977831.0037075,13291535.0719963
"New York","2021-12-23",5002416.87261876,13474576.7072268,5002416.87261876,13474576.7072268
"New York","2021-12-24",4999102.74153002,13613388.3424573,4999102.74153002,13613388.3424573
"New York","2021-12-25",5024788.61044128,13748949.9776878,5024788.61044128,13748949.9776878
"New York","2021-12-26",5027454.47935255,13852011.6129183,5027454.47935255,13852011.6129183
"New York","2021-12-27",5026999.98695845,13913865.1246057,5026999.98695845,13913865.1246057
"New York","2021-12-28",5023245.49456435,14019151.9696264,5023245.49456435,14019151.9696264
"New York","2021-12-29",5021198.72944297,14114906.5419198,5021198.72944297,14114906.5419198
"New York","2021-12-30",5013051.9643216,14233377.7808799,5013051.9643216,14233377.7808799
"New York","2021-12-31",4976605.978421,14223534.4229786,4976605.978421,14223534.4229786
"New York","2022-01-01",4943759.99252041,14217341.0650772,4943759.99252041,14217341.0650772
"New York","2022-01-02",4930714.00661982,14231547.7071758,4930714.00661982,14231547.7071758
"New York","2022-01-03",4924234.68738589,14240554.3492745,4924234.68738589,14240554.3492745
"New York","2022-01-04",4931355.36815197,14349010.9913731,4931355.36815197,14349010.9913731
"New York","2022-01-05",4924376.04891804,14351967.6334717,4924376.04891804,14351967.6334717
"New York","2022-01-06",4920001.49158887,14402824.2755704,4920001.49158887,14402824.2755704
"New York","2022-01-07",4899956.66640256,14385331.6319547,4899956.66640256,14385331.6319547
"New York","2022-01-08",4885611.84121625,14378038.9883391,4885611.84121625,14378038.9883391
"New York","2022-01-09",4884067.01602995,14366458.1094293,4884067.01602995,14366458.1094293
"New York","2022-01-10",4883857.19084364,14362617.2305195,4883857.19084364,14362617.2305195
"New York","2022-01-11",4883447.36565733,14333991.0574921,4883447.36565733,14333991.0574921
"New York","2022-01-12",4875237.54047103,14308072.3844647,4875237.54047103,14308072.3844647
"New York","2022-01-13",4875256.28671329,14316303.7114373,4875256.28671329,14316303.7114373
"New York","2022-01-14",4879650.03295555,14310935.0384099,4879650.03295555,14310935.0384099
"New York","2022-01-15",4885343.77919782,14287691.3653825,4885343.77919782,14287691.3653825
"New York","2022-01-16",4871637.52544008,14313181.0256884,4871637.52544008,14313181.0256884
"New York","2022-01-17",4857631.27168234,14314770.6859943,4857631.27168234,14314770.6859943
"New York","2022-01-18",4858225.01792461,14376760.3463002,4858225.01792461,14376760.3463002
"New York","2022-01-19",4851120.8475002,14373686.618628,4851120.8475002,14373686.618628
"New York","2022-01-20",4855416.6770758,14363012.8909558,4855416.6770758,14363012.8909558
"New York","2022-01-21",4848002.5066514,14371492.4966169,4848002.5066514,14371492.4966169
"New York","2022-01-22",4833780.00289366,14376005.4356113,4833780.00289366,14376005.4356113
"New York","2022-01-23",4824844.16580259,14349151.7079391,4824844.16580259,14349151.7079391
"New York","2022-01-24",4815908.32871152,14359997.9802669,4815908.32871152,14359997.9802669
"New York","2022-01-25",4806972.49162045,14286448.7302066,4806972.49162045,14286448.7302066
"New York","2022-01-26",4946851.45899865,14236305.3460681,4946851.45899865,14236305.3460681
"New York","2022-01-27",4944530.42637686,14216661.9619296,4944530.42637686,14216661.9619296
"New York","2022-01-28",4930339.39375506,14204247.7444578,4930339.39375506,14204247.7444578
"New York","2022-01-29",4919581.6944666,14156600.1936526,4919581.6944666,14156600.1936526
"New York","2022-01-30",4905823.99517814,14125952.6428474,4905823.99517814,14125952.6428474
"New York","2022-01-31",4898666.29588967,14097905.0920423,4898666.29588967,14097905.0920423
"New York","2022-02-01",4926783.59660121,14075632.5412371,4926783.59660121,14075632.5412371
"New York","2022-02-02",4918300.89731275,13988634.9904319,4918300.89731275,13988634.9904319
"New York","2022-02-03",4911618.19802429,13879789.0846484,4911618.19802429,13879789.0846484
"New York","2022-02-04",4856711.41540249,13752762.269774,4856711.41540249,13752762.269774
"New York","2022-02-05",4847412.96611403,13603384.2037943,4847412.96611403,13603384.2037943
"New York","2022-02-06",4839714.51682556,13501706.1378147,4839714.51682556,13501706.1378147
"New York","2022-02-07",4833166.0675371,13416128.0718351,4833166.0675371,13416128.0718351
"New York","2022-02-08",4825717.61824864,13276250.0058554,4825717.61824864,13276250.0058554
"New York","2022-02-09",4805059.16896018,13162171.9398758,4805059.16896018,13162171.9398758
"New York","2022-02-10",4785585.22183622,12910851.0167533,4785585.22183622,12910851.0167533
"New York","2022-02-11",4765527.94137892,12709130.0936308,4765527.94137892,12709130.0936308
"New York","2022-02-12",4734763.87804933,12558778.4012775,4734763.87804933,12558778.4012775
"New York","2022-02-13",4716299.81471973,12437326.7089242,4716299.81471973,12437326.7089242
"New York","2022-02-14",4694669.08472347,12340604.1832376,4694669.08472347,12340604.1832376
"New York","2022-02-15",4677238.35472721,12202781.657551,4677238.35472721,12202781.657551
"New York","2022-02-16",4668007.62473095,12103309.1318644,4668007.62473095,12103309.1318644
"New York","2022-02-17",4519302.84711564,11999031.6061778,4519302.84711564,11999031.6061778
"New York","2022-02-18",4440998.06950033,11882954.0804912,4440998.06950033,11882954.0804912
"New York","2022-02-19",4413982.30287404,11707076.5548046,4413982.30287404,11707076.5548046
"New York","2022-02-20",4383566.53624774,11571406.7214257,4383566.53624774,11571406.7214257
"New York","2022-02-21",4349644.51962144,11474536.8880468,4349644.51962144,11474536.8880468
"New York","2022-02-22",4317297.50299514,11356075.3880012,4317297.50299514,11356075.3880012
"New York","2022-02-23",4274550.48636885,11189313.8879556,4274550.48636885,11189313.8879556
"New York","2022-02-24",4247453.46974255,11201135.7212434,4247453.46974255,11201135.7212434
"New York","2022-02-25",4198856.45311625,11052092.4904286,4198856.45311625,11052092.4904286
"New York","2022-02-26",4127091.5793471,10858859.9738995,4127091.5793471,10858859.9738995
"New York","2022-02-27",4065560.03891127,10731433.547114,4065560.03891127,10731433.547114
"New York","2022-02-28",4013828.49847545,10643607.1203285,4013828.49847545,10643607.1203285
"New York","2022-03-01",3886796.95803963,10488380.693543,3886796.95803963,10488380.693543
"New York","2022-03-02",3818598.75093715,10362358.4334241,3818598.75093715,10362358.4334241
"New York","2022-03-03",3758520.54383466,10296511.1733053,3758520.54383466,10296511.1733053
"New York","2022-03-04",3685596.18288602,10230363.9131864,3685596.18288602,10230363.9131864
"New York","2022-03-05",3596920.63146118,10176351.2226647,3596920.63146118,10176351.2226647
"New York","2022-03-06",3547045.08003635,10104738.5321429,3547045.08003635,10104738.5321429
"New York","2022-03-07",3507269.52861152,10033125.8416211,3507269.52861152,10033125.8416211
"New York","2022-03-08",3436957.31052002,9811846.4844327,3436957.31052002,9811846.4844327
"New York","2022-03-09",3361640.88788307,9651392.12724426,3361640.88788307,9651392.12724426
"New York","2022-03-10",3333434.46524612,9431192.31551037,3333434.46524612,9431192.31551037
"New York","2022-03-11",3307661.3759425,9227584.17044315,3307661.3759425,9227584.17044315
"New York","2022-03-12",3278189.885786,8972436.79296654,3278189.885786,8972436.79296654
"New York","2022-03-13",3245618.3956295,8779789.41548994,3245618.3956295,8779789.41548994
"New York","2022-03-14",3216712.36001846,8663042.03801334,3216712.36001846,8663042.03801334
"New York","2022-03-15",3144226.32440741,8452994.66053673,3144226.32440741,8452994.66053673
"New York","2022-03-16",3090640.28879637,8251580.61639346,3090640.28879637,8251580.61639346
"New York","2022-03-17",3037054.98045805,8062626.57225019,3037054.98045805,8062626.57225019
"New York","2022-03-18",2970919.67211973,7811672.52810692,2970919.67211973,7811672.52810692
"New York","2022-03-19",2909391.89624895,7571499.4363446,2909391.89624895,7571499.4363446
"New York","2022-03-20",2867264.12037817,7420926.34458228,2867264.12037817,7420926.34458228
"New York","2022-03-21",2837136.34450738,7337978.25281996,2837136.34450738,7337978.25281996
"New York","2022-03-22",2782508.5686366,7165930.16105764,2782508.5686366,7165930.16105764
"New York","2022-03-23",2720442.22133724,6949849.68834294,2720442.22133724,6949849.68834294
"New York","2022-03-24",2663875.87403789,6730669.21562824,2663875.87403789,6730669.21562824
"New York","2022-03-25",2607373.81245282,6527710.17148497,2607373.81245282,6527710.17148497
"New York","2022-03-26",2525233.43917943,6335126.45201702,2525233.43917943,6335126.45201702
"New York","2022-03-27",2486793.06590605,6189442.73254907,2486793.06590605,6189442.73254907
"New York","2022-03-28",2459023.05393803,6091800.46995758,2459023.05393803,6091800.46995758
"New York","2022-03-29",2422353.04197001,5944924.87403276,2422353.04197001,5944924.87403276
"New York","2022-03-30",2387022.05597602,5801167.26512092,2387022.05597602,5801167.26512092
"New York","2022-03-31",2353191.06998202,5656609.65620909,2353191.06998202,5656609.65620909
"New York","2022-04-01",2340139.30476725,5602330.18582539,2340139.30476725,5602330.18582539
"New York","2022-04-02",2325487.53955248,5558150.71544169,2325487.53955248,5558150.71544169
"New York","2022-04-03",2309235.77433771,5494771.24505799,2309235.77433771,5494771.24505799
"New York","2022-04-04",2289684.00912293,5435191.7746743,2289684.00912293,5435191.7746743
"New York","2022-04-05",2254832.24390815,5284662.3042906,2254832.24390815,5284662.3042906
"New York","2022-04-06",2230480.47869338,5201232.8339069,2230480.47869338,5201232.8339069
"New York","2022-04-07",2200528.71347861,5078803.3635232,2200528.71347861,5078803.3635232
"New York","2022-04-08",2178569.09112098,5019448.17885379,2178569.09112098,5019448.17885379
"New York","2022-04-09",2156409.46876335,4976092.99418438,2156409.46876335,4976092.99418438
"New York","2022-04-10",2129949.84640572,4916037.80951496,2129949.84640572,4916037.80951496
"New York","2022-04-11",2100455.22404809,4853942.62484555,2100455.22404809,4853942.62484555
"New York","2022-04-12",2084260.60169045,4852647.44017614,2084260.60169045,4852647.44017614
"New York","2022-04-13",2051565.97933282,4807732.25550673,2051565.97933282,4807732.25550673
"New York","2022-04-14",2024371.35697519,4757467.07083732,2024371.35697519,4757467.07083732
"New York","2022-04-15",1994164.23461756,4692551.88616791,1994164.23461756,4692551.88616791
"New York","2022-04-16",1962257.11225993,4628186.70149849,1962257.11225993,4628186.70149849
"New York","2022-04-17",1940549.9899023,4572121.51682908,1940549.9899023,4572121.51682908
"New York","2022-04-18",1925542.86754467,4541656.33215967,1925542.86754467,4541656.33215967
"New York","2022-04-19",1895735.74518704,4481291.14749026,1895735.74518704,4481291.14749026
"New York","2022-04-20",1869095.28949607,4446359.29615418,1869095.28949607,4446359.29615418
"New York","2022-04-21",1835754.83380511,4401627.4448181,1835754.83380511,4401627.4448181
"New York","2022-04-22",1800524.37811415,4335442.26014869,1800524.37811415,4335442.26014869
"New York","2022-04-23",1777639.75575651,4267123.74214594,1777639.75575651,4267123.74214594
"New York","2022-04-24",1771168.46673222,4257871.89080986,1771168.46673222,4257871.89080986
"New York","2022-04-25",1759697.17770792,4223970.03947378,1759697.17770792,4223970.03947378
"New York","2022-04-26",1754725.88868362,4221468.18813771,1754725.88868362,4221468.18813771
"New York","2022-04-27",1585139.79519005,4234260.47087984,1585139.79519005,4234260.47087984
"New York","2022-04-28",1562053.70169648,4217452.75362197,1562053.70169648,4217452.75362197
"New York","2022-04-29",1538887.60820291,4194395.03636411,1538887.60820291,4194395.03636411
"New York","2022-04-30",1520188.18137601,4178370.65243957,1520188.18137601,4178370.65243957
"New York","2022-05-01",1507238.7545491,4153496.26851504,1507238.7545491,4153496.26851504
"New York","2022-05-02",1498289.3277222,4127421.88459051,1498289.3277222,4127421.88459051
"New York","2022-05-03",1436764.90089529,4103972.50066597,1436764.90089529,4103972.50066597
"New York","2022-05-04",1421340.47406839,4111223.11674144,1421340.47406839,4111223.11674144
"New York","2022-05-05",1397466.04724148,4094623.73281691,1397466.04724148,4094623.73281691
"New York","2022-05-06",1380213.62041458,4093414.34889237,1380213.62041458,4093414.34889237
"New York","2022-05-07",1357802.86025434,4086829.96496784,1357802.86025434,4086829.96496784
"New York","2022-05-08",1342792.1000941,4076820.31788541,1342792.1000941,4076820.31788541
"New York","2022-05-09",1329001.24546693,4062132.87053308,1329001.24546693,4062132.87053308
"New York","2022-05-10",1313310.39083976,4095245.42318075,1313310.39083976,4095245.42318075
"New York","2022-05-11",1293719.53621258,4094257.97582841,1293719.53621258,4094257.97582841
"New York","2022-05-12",1278328.68158541,4119070.52847608,1278328.68158541,4119070.52847608
"New York","2022-05-13",1262721.16029157,4127183.08112375,1262721.16029157,4127183.08112375
"New York","2022-05-14",1246356.49614058,4134595.63377141,1246356.49614058,4134595.63377141
"New York","2022-05-15",1232991.8319896,4127608.18641908,1232991.8319896,4127608.18641908
"New York","2022-05-16",1221993.83450528,4123754.07240008,1221993.83450528,4123754.07240008
"New York","2022-05-17",1204295.83702096,4136599.95838108,1204295.83702096,4136599.95838108
"New York","2022-05-18",1178310.52610381,4133027.93391432,1178310.52610381,4133027.93391432
"New York","2022-05-19",1159013.54851999,4127760.90944756,1159013.54851999,4127760.90944756
"New York","2022-05-20",1144302.28522189,4142147.45640937,1144302.28522189,4142147.45640937
"New York","2022-05-21",1128048.16478092,4148834.00337118,1128048.16478092,4148834.00337118
"New York","2022-05-22",1116194.04433996,4148212.85802529,1116194.04433996,4148212.85802529
"New York","2022-05-23",1109339.923899,4151691.71267941,1109339.923899,4151691.71267941
"New York","2022-05-24",1090510.80345804,4154662.2340002,1090510.80345804,4154662.2340002
"New York","2022-05-25",1082381.68301707,4171632.75532098,1082381.68301707,4171632.75532098
"New York","2022-05-26",1045579.83530338,4022350.02988852,1045579.83530338,4022350.02988852
"New York","2022-05-27",1028977.98758969,4020563.13778939,1028977.98758969,4020563.13778939
"New York","2022-05-28",1019593.99701886,4046865.53140455,1019593.99701886,4046865.53140455
"New York","2022-05-29",1013176.6731147,4052651.25835304,1013176.6731147,4052651.25835304
"New York","2022-05-30",1005559.34921053,4052536.98530153,1005559.34921053,4052536.98530153
"New York","2022-05-31",1005342.02530636,4102222.71225002,1005342.02530636,4102222.71225002
"New York","2022-06-01",987491.368068864,4099808.43919851,987491.368068864,4099808.43919851
"New York","2022-06-02",980040.710831364,4127144.166147,980040.710831364,4127144.166147
"New York","2022-06-03",971704.33930815,4146994.17880977,971704.33930815,4146994.17880977
"New York","2022-06-04",955119.158261121,4124109.62187548,955119.158261121,4124109.62187548
"New York","2022-06-05",948033.977214105,4118825.06494119,948033.977214105,4118825.06494119
"New York","2022-06-06",940948.796167077,4113540.50800689,940948.796167077,4113540.50800689
"New York","2022-06-07",931180.281786724,4113222.61773927,931180.281786724,4113222.61773927
